"id","name","slug","status","exempt","requires_proxy","jurisdiction","parent","appeal_agency"
26508,St. Francis Police Department,st-francis-police-department,approved,False,False,18068,,
26510,Staples Police Department,staples-police-department,approved,False,False,1826,,
26511,Stearns Sheriff,stearns-sheriff,approved,False,False,2014,,
26512,Steele Sheriff,steele-sheriff,approved,False,False,2015,,
26513,Stillwater Police Department,stillwater-police-department,approved,False,False,1832,,
26514,Swift Sheriff,swift-sheriff,approved,False,False,2017,,
26515,Thief River Falls Police Department,thief-river-falls-police-department,approved,False,False,1848,,
26516,Todd Sheriff,todd-sheriff,approved,False,False,2018,,
26517,Two Harbors Police Department,two-harbors-police-department,approved,False,False,1862,,
26518,Virginia Police Department,virginia-police-department,approved,False,False,1879,,
26519,Wabasha Police Department,wabasha-police-department,approved,False,False,1880,,
26520,Wadena Police Department,wadena-police-department,approved,False,False,1883,,
26522,Waseca Police Department,waseca-police-department,approved,False,False,1896,,
26523,Washington Sheriff,washington-sheriff,approved,False,False,18684,,
26524,Watonwan Sheriff,watonwan-sheriff,approved,False,False,2024,,
26525,Wells Police Department,wells-police-department,approved,False,False,1905,,
26526,Willmar Police Department,willmar-police-department,approved,False,False,1918,,
26527,Winnebago Police Department,winnebago-police-department,approved,False,False,1924,,
26528,Winona Sheriff,winona-sheriff,approved,False,False,2026,,
26529,Winona Police Department,winona-police-department,approved,False,False,1925,,
26530,Winsted Police Department,winsted-police-department,approved,False,False,1926,,
26531,Woodbury Police Department,woodbury-police-department,approved,False,False,1931,,
26532,Worthington Police Department,worthington-police-department,approved,False,False,1935,,
26533,Wright Sheriff,wright-sheriff,approved,False,False,1937,,
26534,Yellow Medicine Sheriff,yellow-medicine-sheriff,approved,False,False,2028,,
26536,Belle Police Department,belle-police-department,approved,False,False,20425,,
26537,Bellefontaine Neighbors Police Department,bellefontaine-neighbors-police-department,approved,False,False,20668,,
26538,Belton Police Department,belton-police-department,approved,False,False,20063,,
26539,Benton Sheriff,benton-sheriff,approved,False,False,19830,,
26540,Berkeley Police Department,berkeley-police-department,approved,False,False,20672,,
26541,Bernie Police Department,bernie-police-department,approved,False,False,20805,,
26542,Bloomfield Police Department,bloomfield-police-department,approved,False,False,20806,,
26543,Bowling Green Police Department,bowling-green-police-department,approved,False,False,20560,,
26544,Bridgeton Police Department,bridgeton-police-department,approved,False,False,20676,,
26521,Waite Park Police Department,waite-park-police-department,approved,False,False,1885,,
26535,Barry County Sheriff's Office,barry-sheriff,approved,False,False,19827,,
26545,Butler Police Department,butler-police-department,approved,False,False,19983,,
26549,Cameron Police Department,cameron-police-department,approved,False,False,20128,,
3825,"U.S. Army, Program Executive Office Soldier (PEO Soldier)",us-army-program-executive-office-soldier-peo-soldier,approved,False,False,10,,
14716,Bureau Of Industry And Security,bureau-of-industry-and-security,approved,False,False,10,,
32132,Pennington County District Attorney,pennington-county-district-attorney,approved,False,False,29991,,
26546,Callaway Sheriff,callaway-sheriff,approved,False,False,19836,,
38737,Liberty Borough Police Department,liberty-borough-police-department,approved,False,False,126,,
38102,County Of Iowa SHERIFF’S OFFICE,county-of-iowa-wi,approved,False,False,8600,,
38103,Dunn County Sheriff's Office,dunn-county-sheriff,approved,False,False,8594,,
26547,Camden Sheriff,camden-sheriff,approved,False,False,19837,,
38087,Green County Sheriff,green-county-sheriff,approved,False,False,32378,,
40916,Seattle Center,seattle-center,approved,False,False,69,,
40919,Office Of The County Clerk,office-of-the-county-clerk,approved,False,False,32183,,
41731,Department Of Health Services — Office Of Inspector General (oig),department-of-health-services-office-of-inspector-general-oig,approved,False,False,721,,
4057,"Equal Employment Opportunity Commission, Los Angeles Field Office",equal-employment-opportunity-commission-los-angeles-field-office,approved,False,False,10,,
79,National Institute of Standards and Technology,national-institute-of-standards-and-technology,approved,False,False,10,,
26550,Fayette County Housing Authority,fayette-county-housing-authority,approved,False,False,27281,,
6425,Washington State Public Disclosure Commission,public-disclosure-commission,approved,False,False,54,,
20469,Santa Monica California Public Library,santa-monica-california-public-library,approved,False,False,107,,
14812,"Information Technology, Alabama",information-technology-alabama,approved,False,False,743,,
6066,Los Angeles County Department of Public Works,los-angeles-department-of-public-works,approved,False,False,358,,
16141,Thomaston Town Clerk,thomaston-town-clerk,approved,False,False,5656,,
11715,Justice of the Peace Precint 2 Carl Davis,justice-of-the-peace-precint-2,approved,False,False,2541,,
6420,Office of the Judge Advocate General - Navy [APPEAL AGENCY],office-judge-advocate-general-navy-appeal-agency,approved,False,False,10,,
5419,St. Louis County and Municipal Police Academy,st-louis-county-amp-municipal-police-academy,approved,False,False,8838,,
16848,City Clerk,city-clerk,approved,False,False,1220,,
10231,University of California San Diego School of Medicine,university-of-california-san-diego-school-of-medicine,approved,False,False,52,,
11388,Ontario County Sheriff,ontario-county-sheriff,approved,False,False,22294,,
26591,Police Station Fairmount Indiana,police-station-fairmount-indiana,approved,False,False,12436,,
26593,National Endowment For Democracy,national-endowment-for-democracy,approved,False,False,10,,
768,Maine State Police,maine-state-police,approved,False,False,13,,
294,Mayor's Office,mayors-office,approved,False,False,91,,
561,Spokane County Sheriff's Office,spokane-county-sheriffs-office,approved,False,False,76,,
14297,Stone County Sheriff's Office,stone-county-sheriffs-office,approved,False,True,9648,,
40920,St. Gabriel Police Department St.gabriel,st-gabriel-police-department-stgabriel,approved,False,False,16246,,
14262,Lawrence County Sheriff's Office,lawrence-county-sheriffs-office,approved,False,True,9618,,
18473,Middlesex Superior Court,middlesex-superior-court,approved,False,False,715,,
24164,"United States Air Force, Service Treatment Records Processing Center",united-states-air-force-service-treatment-records-processing-center-3370-nacogdoches-road-suite-116-san-antonio-tx-78217,approved,False,False,10,,
41737,Board Of Education,thomaston-ct-board-of-education,approved,False,False,5656,,
10760,Bedford Police Department,police,approved,False,False,12596,,
26599,Forest Preserve District Of Cook County,forest-preserve-district-of-cook-county,approved,False,False,365,,
32134,Texas Legislature Senate Committee On State Affairs (c570),texas-legislature-senate-committee-on-state-affairs-c570,approved,False,False,109,,
6382,"University of Texas School of Law, Austin",university-of-texas-school-of-law-austin,approved,False,False,109,,
4293,Office of the Lieutenant Governor of Texas,office-lieutenant-governor-texas,approved,False,False,109,,
11076,"Administrative Records, Superior Court of Los Angeles",superior-court,approved,False,False,358,,
16054,Alpharetta Police Department,alpharetta-police-department,approved,False,False,5002,,
38055,Grand Rapids Police Dept,grand-rapids-police-dept,approved,False,False,33510,,
38067,Langlade County Sheriff,langlade-county-sheriff,approved,False,False,8609,,
38107,Village Of Genoa City Clerk,village-of-genoa-city,approved,False,False,32737,,
2575,Cape and Islands District Attorney's Office,cape-and-islands-district-attorneys-office,approved,False,False,1,,
38080,Park Falls Police Department,park-falls-police-dept,approved,False,False,8770,,
2611,Pennsylvania Department of General Services,pennsylvania-department-of-general-services,approved,False,False,126,,
10746,Wharton Police Dept.,police,approved,False,False,7299,,
38068,Iron County Sheriff's Dept.,iron-county-sheriffs-dept,approved,False,False,8601,,
38072,Marinette Police Department,marinette-police-department,approved,False,False,8731,,
38086,Summit Police Dept,summit-police-dept,approved,False,False,32765,,
38106,Marquette County Sherrif's office,marquette-county,approved,False,False,8614,,
11396,Allen County Sheriff,allen-county-sheriff,approved,False,False,25131,,
10873,Conecuh County Sheriff's Office,conecuh-county-sheriffs-office,approved,False,False,9019,,
41747,Warren County Sheriff Department,warren-county-sheriff-department,approved,False,False,19930,,
21895,Orchard Park Town Police Department,orchard-park-town-police-department,approved,False,False,22436,,
42939,National Academy of Engineering,nae,approved,False,False,10,,
38127,"Envrionmental Protection Agency, Office Of Community Revitalization",envrionmental-protection-agency-office-of-community-revitalization,approved,False,False,10,,
38136,Sturgeon Bay Police Dept,sturgeon-bay-police-dept,approved,False,False,8804,,
38088,Sheriff's Office,liso,approved,False,False,8610,,
3684,Narragansett School System,narragansett-school-system,approved,False,False,5514,,
32133,Texas Legislature Senate Committee On Criminal Justice (c590),texas-legislature-senate-committee-on-criminal-justice-c590,approved,False,False,109,,
26629,Department Of Human Resources,department-of-human-resources,approved,False,False,52,,
26621,Lake County Sheriff (minnesota),lake-county-sheriff-minnesota,approved,False,False,1980,,
7524,Maryland State Board of Elections,maryland-state-board-elections,approved,False,False,154,,
32146,14th Circuit Solicitor's Office,14th-circuit-solicitors-office,approved,False,False,2289,,
9528,Woodridge Village Police Department,village-police-department,approved,False,False,22840,,
2577,Hampden County District Attorney's Office,hampden-county-district-attorneys-office,approved,False,False,730,,
32148,City Of Greensboro,city-of-greensboro,approved,False,False,4228,,
4688,"Clemson University, Engineering and Science",clemson-university-engineering-and-science,approved,False,False,302,,
32143,Anne Arundel County Department Of Detention Facilities,anne-arundel-county-department-of-detention-facilities,approved,False,False,719,,
32145,Charlotte Douglas International Airport,charlotte-douglas-international-airport,approved,False,False,161,,
32149,City Of Grantville,city-of-grantville,approved,False,False,5190,,
6156,Town of Northfield,town-of-northfield,approved,False,False,3664,,
32150,Coweta County Judicial Circuit District Attorney's Office,coweta-judicial-circuit-district-attorneys-office,approved,False,False,4870,,
4561,Office of the Mayor of Indianapolis (IN),office-mayor-indianapolis,approved,False,False,160,,
26642,Natrona County School District,natrona-county-school-district,approved,False,False,33532,,
26647,Miami Immigration Court,miami-immigration-court,approved,False,False,103,,
26617,Division Of Certified Public Accounting,division-of-certified-public-accounting,approved,False,False,34,,
26620,Cass County Sheriff (minnesota),cass-county-sheriff-minnesota,approved,False,False,1954,,
38095,Kewaunee County Sheriff's Department,kewaunee-co-sheriff,approved,False,False,8606,,
5469,Calhoun County Consolidated Dispatch Authority,calhoun-county-consolidated-dispatch-authority,approved,False,False,16676,,
6400,New York City Taxi and Limousine Commission,new-york-city-taxi-and-limousine-commission,approved,False,False,17,,
6436,Missouri Department of Elementary and Secondary Education,department-of-elementary-and-secondary-education,approved,False,False,299,,
26622,Carlton Fire Department (minnesota),carlton-fire-department-minnesota,approved,False,False,1206,,
4126,Department of Economic and Community Development,department-of-economic-and-community-development,approved,False,False,53,,
32144,Anne Arundel County State's Attorney,anne-arundel-county-states-attorney,approved,False,False,16496,,
17977,United States Court of Appeals for the Fifth Circuit,united-states-circuit-court-of-appeals-for-the-fifth-circuit,approved,False,False,10,,
32147,Aiken County Office Of The Administrator,aiken-county-office-of-the-administrator,approved,False,False,2226,,
32152,Erie County Comptroller's Office,erie-county-comptrollers-office,approved,False,False,288,,
4273,New York City Health and Hospitals Corporation,health-and-hospitals-corporation,approved,False,False,17,,
26646,Town Hall,town-hall,approved,False,False,5669,,
26636,Office Of The State Treasurer,office-of-the-state-treasurer,approved,False,False,13,,
26639,"Ross Murray, Jackson County Kentucky Attorney Prosecutor",ross-murray-jackson-county-kentucky-attorney-prosecutor,approved,False,False,15590,,
32165,Mountain Heights Academy,mountain-heights-academy,approved,False,False,234,,
5387,Office of the State Attorney - Twentieth Judicial Circuit of Florida,state-attorney-20th-circuit,approved,False,False,34,,
32155,Florida Legislature Human Resources,florida-legislature-human-resources,approved,False,False,34,,
38057,Mclennan Central Appraisal District,mclennan-central-appraisal-district,approved,False,False,2697,,
38081,Village Of Melrose Clerk,village-of-melrose,approved,False,False,8602,,
38089,Barron Police Department,barron-police-dept,approved,False,False,8656,,
38112,Wood County Sherrif,wood-county-sherrif,approved,False,False,8644,,
6406,Connecticut State Department of Education,department-of-education,approved,False,False,53,,
6095,Alabama Law Enforcement Agency (Licensing Bureau),alabama-law-enforcement-agency-licensing,approved,False,False,159,7350,
26623,Kittson County Sheriff (minnesota),kittson-county-sheriff-minnesota,approved,False,False,1977,,
306,United States Army Recruiting Command,united-states-army-recruiting-command,approved,False,False,10,,
6468,Privacy and Civil Liberties Oversight Board,privacy-and-civil-liberties-oversight-board,approved,False,False,10,,
6467,U.S. Department of Labor - Women's Bureau,us-department-labor-womens-bureau,approved,False,False,10,,
26690,Union Police Department,union-police-department,approved,False,False,20201,,
26691,Vinita Park Police Department,vinita-park-police-department,approved,False,False,20739,,
26692,Warrenton Police Department,warrenton-police-department,approved,False,False,20858,,
26693,Warsaw Police Department,warsaw-police-department,approved,False,False,19993,,
26695,Brown County Sheriff,brown-county-sheriff,approved,False,False,21917,,
26696,Brunswick County Sheriff,brunswick-county-sheriff,approved,False,False,4747,,
26697,Buncombe County Sheriff,buncombe-county-sheriff,approved,False,False,4748,,
26698,Catawba County Sheriff,catawba-county-sheriff,approved,False,False,4755,,
26699,Renville County Sheriff,renville-county-sheriff,approved,False,False,23640,,
26700,Vandalia Police Department,vandalia-police-department,approved,False,False,19960,,
26701,St. Francois County Sheriff,st-francois-county-sheriff,approved,False,False,19916,,
26702,St. Robert Police Department,st-robert-police-department,approved,False,False,20597,,
26703,Ste. Genevieve Police Department,ste-genevieve-police-department,approved,False,False,20755,,
26704,Ste. Genevieve County Sheriff,ste-genevieve-county-sheriff,approved,False,False,19917,,
26705,Stone County Sheriff,stone-county-sheriff,approved,False,False,19925,,
26706,Strafford Police Department,strafford-police-department,approved,False,False,20222,,
26707,Sunset Hills Police Department,sunset-hills-police-department,approved,False,False,20753,,
26708,Town And Country Police Department,town-and-country-police-department,approved,False,False,20732,,
26709,Webb City Police Department,webb-city-police-department,approved,False,False,20308,,
26710,Willard Police Department,willard-police-department,approved,False,False,20221,,
26711,Winfield Police Department,winfield-police-department,approved,False,False,20385,,
26712,Winona Police Department,winona-police-department,approved,False,False,20796,,
26713,Woodson Terrace Police Department,woodson-terrace-police-department,approved,False,False,20747,,
26714,Worth County Sheriff,worth-county-sheriff,approved,False,False,19934,,
26715,Dodge County Sheriff,dodge-county-sheriff,approved,False,False,21934,,
17975,United States Court of Appeals for the Third Circuit,united-states-circuit-court-of-appeals-for-the-third-circuit,approved,False,False,10,,
11881,Chambersburg Police Department,chambersburg-police-department,approved,False,False,27801,,
26694,Brookhaven Police Department,brookhaven-police-department,approved,False,False,19681,,
11422,Butler County Sheriff,butler-county-sheriff,approved,False,False,27265,,
26716,Atlantic Beach Police Department,atlantic-beach-police-department,approved,False,False,4050,,
26717,Ayden Police Department,ayden-police-department,approved,False,False,4054,,
26718,Bailey Police Department,bailey-police-department,approved,False,False,4056,,
26719,Banner Elk Police Department,banner-elk-police-department,approved,False,False,4059,,
26720,Beaufort Police Department,beaufort-police-department,approved,False,False,4744,,
26721,Beech Mountain Police Department,beech-mountain-police-department,approved,False,False,4064,,
26722,Aberdeen Police Department,aberdeen-police-department,approved,False,False,4034,,
26723,Ahoskie Police Department,ahoskie-police-department,approved,False,False,4035,,
26634,City Of Fairmont Police Department,city-of-fairmont-police-department,approved,False,False,32246,,
6401,North Carolina Department of Public Instruction,department-of-public-instruction,approved,False,False,153,,
26631,Fbi - Denver,fbi-denver,approved,False,False,10,,
565,Washington Metropolitan Area Transit Authority,washington-metropolitan-area-transit-authority,approved,False,False,48,,
38720,Waterford Township Police Department,waterford-township-police-dep,approved,False,False,229,,
41701,City Of Vallejo Department Of Human Resources,city-of-vallejo-department-of-human-resources-vallejo-ca-usa,approved,False,False,3486,,
26626,Becker County Sheriff (minnesota),becker-county-sheriff-minnesota,approved,False,False,1946,,
26624,Red Lake County Sheriff (minnesota),red-lake-county-sheriff-minnesota,approved,False,False,2004,,
26725,Archdale Police Department,archdale-police-department,approved,False,False,4044,,
3208,Court Services and Offender Supervision Agency,court-services-and-offender-supervision-agency,approved,False,False,10,,
26727,Adams County Sheriff,adams-county-sheriff,approved,False,False,21909,,
26729,Antelope County Sheriff,antelope-county-sheriff,approved,False,False,21910,,
38744,West Deer Township Police Department,west-deer-township-police-department-west-deer-township,approved,False,False,126,,
38074,Taylor County Sherrif,taylor-county-sherrif,approved,False,False,8634,,
26728,Alliance Police Department,alliance-police-department,approved,False,False,22014,,
32153,National Panhellenic Conference,national-panhellenic-conference,approved,False,False,10,,
38082,City Of Medford POLICE DEPARTMENT,city-of-medford,approved,False,False,8737,,
6477,Division of Housing and Community Renewal/Office of Rent Administration,division-of-housing-and-community-renewal,approved,False,False,17,,
6454,"Department of Justice, Office of Public Affairs",department-justice-office-public-affairs,approved,False,False,10,,
269,U.S. Census Bureau,us-census-bureau,approved,False,False,10,,
42619,Guilford Technical Community College,guilford-technical-community-college,approved,False,False,4268,,
41746,Lafayette County Sheriff Office,lafayette-county-sheriff-office,approved,False,False,19876,,
40740,Boone County Clerk Madison,boone-county-clerk-madison,approved,False,False,32094,,
38090,Monroe County Sheriff,monroe-county-sheriff,approved,False,False,8616,,
38058,Village Of Plover Pd,village-of-plover-pd,approved,False,False,32640,,
38096,Colby-Abbotsford Police Department,colby-abbotsford-pd,approved,False,False,8645,,
4433,Richfield Police Department,richfield-police-department,approved,False,False,1738,,
38113,Spring Valley Police Department,spring-valley-police-department,approved,False,False,32622,,
38138,City Of Mineral Point,city-of-mineral-point,approved,False,False,8745,,
41751,City Of Crittenden,city-of-crittenden,approved,False,False,15756,,
9642,St. Charles Police Department (SCPD),police,approved,False,False,20637,,
26724,Albemarle Police Department,albemarle-police-department,approved,False,False,4037,,
42330,Colts Neck Police Department,colts-neck-police-department,approved,False,False,6866,,
648,Las Vegas Metropolitan Police Department,las-vegas-metropolitan-police-department,approved,False,False,317,,
6485,Grayson County District Attorney's Office,grayson-county-district-attorneys-office,approved,False,False,2629,,
26625,Clearwater County Sheriff (minnesota),clearwater-county-sheriff-minnesota,approved,False,False,1958,,
26730,Barrow County Sheriff,barrow-county-sheriff,approved,False,False,4840,,
26731,Baxley Police Department,baxley-police-department,approved,False,False,5028,,
26732,Berlin Police Department,berlin-police-department,approved,False,False,5030,,
26733,Blackshear Police Department,blackshear-police-department,approved,False,False,5033,,
26735,Manchester Police Department,manchester-police-department,approved,False,False,5279,,
26736,Maysville Police Department,maysville-police-department,approved,False,False,5285,,
26737,Mcintyre Police Department,mcintyre-police-department,approved,False,False,5288,,
26738,Milledgeville Police Department,milledgeville-police-department,approved,False,False,5297,,
26739,Monroe Police Department,monroe-police-department,approved,False,False,5303,,
26740,Morrow Police Department,morrow-police-department,approved,False,False,5310,,
6558,King County Office of Civil Rights and Open Government,king-county-office-of-civil-rights-and-open-government,approved,False,False,73,,
26741,Mount Airy Police Department,mount-airy-police-department,approved,False,False,5313,,
26742,Nashville Police Department,nashville-police-department,approved,False,False,5319,,
26743,Farmington Police Department,farmington-police-department,approved,False,False,10113,,
26744,Flippin Police Department,flippin-police-department,approved,False,False,9952,,
26759,Lagrange Police Department,lagrange-police-department,approved,False,False,5248,,
26745,Zebulon Police Department,zebulon-police-department,approved,False,False,5509,,
26746,Gravette Police Department,gravette-police-department,approved,False,False,9680,,
26747,Fordyce Police Department,fordyce-police-department,approved,False,False,9792,,
26748,Mancos Marshal'S Office Police Department,mancos-marshals-office-police-department,approved,False,False,5902,,
26749,Ouray Police Department,ouray-police-department,approved,False,False,5934,,
26750,Pagosa Springs Police Department,pagosa-springs-police-department,approved,False,False,5936,,
26752,Fairmount Police Department,fairmount-police-department,approved,False,False,5160,,
26753,Fayetteville Police Department,fayetteville-police-department,approved,False,False,5162,,
26754,Flowery Branch Police Department,flowery-branch-police-department,approved,False,False,5166,,
26755,Folkston Police Department,folkston-police-department,approved,False,False,5167,,
2573,Berkshire County District Attorney's Office,berkshire-county-district-attorneys-office,approved,False,False,729,,
26756,Forest Park Police Department,forest-park-police-department,approved,False,False,5168,,
26757,Eureka Springs Police Department,eureka-springs-police-department,approved,False,False,9713,,
26751,Fairburn Police Department,fairburn-police-department,approved,False,False,5159,,
26758,Tequesta Police Department,tequesta-police-department,approved,False,False,10299,,
26760,Los Gatos Police Department,los-gatos-police-department,approved,False,False,3306,,
26761,Salida Police Department,salida-police-department,approved,False,False,5962,,
26762,Lamar Police Department,lamar-police-department,approved,False,False,5887,,
26763,New Castle County Police Department,new-castle-county-police-department,approved,False,False,4681,,
26764,Monument Police Department,monument-police-department,approved,False,False,5915,,
26765,Barnesville Police Department,barnesville-police-department,approved,False,False,5025,,
6473,Department of Education,department-of-education,approved,False,False,305,,
10322,Mayor's Office,mayors-office,approved,False,False,2221,,
26766,Atlantic Police Department,atlantic-police-department,approved,False,False,13407,,
26768,Elkhart Sheriff,elkhart-sheriff,approved,False,False,12400,,
26769,Fishers Police Department,fishers-police-department,approved,False,False,12457,,
26770,Algona Police Department,algona-police-department,approved,False,False,13794,,
26771,Allamakee Sheriff,allamakee-sheriff,approved,False,False,13189,,
26772,Baxter Springs Police Department,baxter-springs-police-department,approved,False,False,14403,,
26773,Bel Aire Police Department,bel-aire-police-department,approved,False,False,4661,,
26774,Beloit Police Department,beloit-police-department,approved,False,False,14683,,
26775,Benton Police Department,benton-police-department,approved,False,False,14381,,
26776,Adel Police Department,adel-police-department,approved,False,False,13505,,
26777,Jasper Police Department,jasper-police-department,approved,False,False,12398,,
26767,Edinburgh Police Department,edinburgh-police-department,approved,False,False,12534,,
11761,Texas State Library and Archives Commission,texas-state-library-and-archives-commission,approved,False,False,109,,
6503,"Colorado Department of Regulatory Agencies, Division of Insurance",colorado-department-of-regulatory-agencies-division-of-insurance,approved,False,False,127,,
26628,Kanabec County Sheriff (minnesota),kanabec-county-sheriff-minnesota,approved,False,False,1975,,
26778,Brownsville Police Department,brownsville-police-department,approved,False,False,15736,,
26780,Burkesville Police Department,burkesville-police-department,approved,False,False,15733,,
26781,Butler Sheriff,butler-sheriff,approved,False,False,15552,,
26782,Andover Police Department,andover-police-department,approved,False,False,14390,,
38060,Marshfield Police Dept.,marshfield-police-dept,approved,False,False,8734,,
42332,Eatontown Police Department,eatontown-police-department,approved,False,False,6894,,
38729,Springdale Borough Police Department,springdale-borough-police-department,approved,False,False,27392,,
38145,Chetek Police Dept,chetek-police-dept,approved,False,False,8671,,
38092,Clark County Sheriff,clark-county-sheriff,approved,False,False,8587,,
38745,West Homestead Police Department,west-homestead-police-department-borough-of-west-homestead,approved,False,False,126,,
40744,Monongalia County Clerk Morgantown,monongalia-county-clerk-morgantown,approved,False,False,32122,,
38135,Platteville Police Dept,platteville-police-dept,approved,False,False,8775,,
38139,City Of Rhinelander,city-of-rhinelander,approved,False,False,8784,,
38076,Crandon Police Department,crandon-police-department,approved,False,False,8678,,
38116,Village Of Mt Pleasant Police Department Wi,village-of-mt-pleasant-police-department-wi,approved,False,False,32651,,
26779,Bullitt Sheriff,bullitt-sheriff,approved,False,False,15551,,
41750,City of Fairbanks Clerk’s Office,alaska-behavioral-health-fairbanks-al-usa,approved,False,False,9477,,
10160,Treasurer,procurement,approved,False,False,9586,,
569,Amherst Police Department,amherst-police-department,approved,False,False,2,,
43091,New York City Employee Retirement System,new-york-city-employee-retirement-system,approved,False,False,17,,
42631,Great Bay Community College,great-bay-community-college-portsmouth-new-hampshire,approved,False,False,3975,,
42632,Des Moines Public Schools,des-moines-public-schools,approved,False,False,13988,,
42785,Detroit Police Department,detroit-police-department,approved,False,False,314,,
42942,Spearville Police Department,spearville-police-department,approved,False,False,14500,,
42949,Pewaukee Police Department,pewaukee-police-department,approved,False,False,8772,,
6603,Asheville Police Department,asheville-police-department,approved,False,False,4047,,
42630,University Of New Hampshire,university-of-new-hampshire-durham-new-hampshire,approved,False,False,3859,,
3581,"Department of Justice, Antitrust Division",department-justice-antitrust-division,approved,False,False,10,,5123
26783,Henderson Police Department,henderson-police-department,approved,False,False,15794,,
26820,Hanover Police Department,hanover-police-department,approved,False,False,536,,
26785,Westminster Police Department,westminster-police-department,approved,False,False,16515,,
26786,Augusta Police Department,augusta-police-department,approved,False,False,6033,,
26787,Caribou Police Department,caribou-police-department,approved,False,False,6087,,
26788,Eastport Police Department,eastport-police-department,approved,False,False,6149,,
26789,Orono Police Department,orono-police-department,approved,False,False,6334,,
26790,Rockland Police Department,rockland-police-department,approved,False,False,6377,,
26791,Clinton County Sheriff,clinton-county-sheriff,approved,False,False,15563,,
26792,Crittenden County Sheriff,crittenden-county-sheriff,approved,False,False,15564,,
26793,Dawson Springs Police Department,dawson-springs-police-department,approved,False,False,15803,,
26794,Dry Ridge Police Department,dry-ridge-police-department,approved,False,False,15757,,
26795,Spencer Sheriff,spencer-sheriff,approved,False,False,15642,,
10326,Hampton Roads Planning District Commission,hampton-roads,approved,False,False,32064,,
26797,Sykesville Police Department,sykesville-police-department,approved,False,False,16512,,
26798,Auburn Police Department,auburn-police-department,approved,False,False,6032,,
26799,Bath Police Department,bath-police-department,approved,False,False,6041,,
26800,Ellsworth Police Department,ellsworth-police-department,approved,False,False,6154,,
26801,Gardiner Police Department,gardiner-police-department,approved,False,False,6176,,
26802,Gorham Police Department,gorham-police-department,approved,False,False,6183,,
26803,Presque Isle Police Department,presque-isle-police-department,approved,False,False,6365,,
26804,Erlanger Police Department,erlanger-police-department,approved,False,False,15905,,
26805,Albion Of Police Department,albion-of-police-department,approved,False,False,16810,,
26806,Alger County Sheriff,alger-county-sheriff,approved,False,False,16665,,
26807,Allegan Police Department,allegan-police-department,approved,False,False,16751,,
26808,Allen Park Police Department,allen-park-police-department,approved,False,False,17235,,
26809,Alpena Police Department,alpena-police-department,approved,False,False,16758,,
26810,Alpena Sheriff,alpena-sheriff,approved,False,False,16667,,
26811,Antrim County Sheriff,antrim-county-sheriff,approved,False,False,16668,,
16716,Richmond Department Of Parks And Recreation,richmond-department-of-parks-and-recreation,approved,False,False,151,,
26812,Grosse Pointe Farms Of Police Department,grosse-pointe-farms-of-police-department,approved,False,False,17242,,
26813,Grosse Pointe Woods Police Department,grosse-pointe-woods-police-department,approved,False,False,17245,,
4396,"New York State Office of Information Technology Services, Enterprise Information Security Office",new-york-state-office-information-technology-services-enterprise-information-security-office,approved,False,False,16,,
26814,Hamtramck Police Department,hamtramck-police-department,approved,False,False,17246,,
26815,Harper Woods Police Department,harper-woods-police-department,approved,False,False,17247,,
26816,Cold Spring Police Department,cold-spring-police-department,approved,False,False,15702,,
26817,Cumberland County Sheriff,cumberland-county-sheriff,approved,False,False,15565,,
26818,Danville Police Department,danville-police-department,approved,False,False,15674,,
860,"North American Aerospace Defense Command--Peterson Air Force Base, Colorado",north-american-aerospace-defense-command-peterson-air-force-base-colorado,approved,False,False,10,,
26819,Eddyville Police Department,eddyville-police-department,approved,False,False,15946,,
6650,Plaquemines Parish Sheriff's Department,plaquemines-parish-sheriffs-department,approved,False,False,16105,,
26821,Harwich Police Department,harwich-police-department,approved,False,False,540,,
26822,Holliston Police Department,holliston-police-department,approved,False,False,547,,
26823,Ipswich Police Department,ipswich-police-department,approved,False,False,554,,
26824,Kingston Police Department,kingston-police-department,approved,False,False,555,,
26825,Falmouth Police Department,falmouth-police-department,approved,False,False,16009,,
26826,Ferguson Police Department,ferguson-police-department,approved,False,False,16020,,
26796,Queen Anne'S County Sheriff,queen-annes-county-sheriff,approved,False,False,16482,,
4147,Ohio Department of Administrative Services,ohio-department-administrative-services,approved,False,False,116,,
6719,City of Cleveland,city-of-cleveland,approved,False,False,327,,
26827,Flemingsburg Police Department,flemingsburg-police-department,approved,False,False,15741,,
26828,Florence Police Department,florence-police-department,approved,False,False,15667,,
26829,Fort Mitchell Police Department,fort-mitchell-police-department,approved,False,False,15906,,
507,Middlesex County District Attorney's Office,middlesex-county-district-attorneys-office,approved,False,False,212,,
26830,Fort Wright Police Department,fort-wright-police-department,approved,False,False,15907,,
26831,Raynham Police Department,raynham-police-department,approved,False,False,631,,
26832,Sharon Police Department,sharon-police-department,approved,False,False,648,,
26833,South Hadley Police Department,south-hadley-police-department,approved,False,False,655,,
26834,Spencer Police Department,spencer-police-department,approved,False,False,659,,
6556,"Energy, Minerals and Natural Resources Department",energy-minerals-and-natural-resources-department,approved,False,False,227,,
26836,Tyngsboro Police Department,tyngsboro-police-department,approved,False,False,676,,
4731,US Army Corps of Engineers - Sacramento Division,us-army-corps-engineers-sacramento-division,approved,False,False,10,,
4085,"Occupational Safety and Health Administration, Marlton Area Office",occupational-safety-and-health-administration-marlton-area-office,approved,False,False,10,,
